"MySQL Message Queue Cleanup - all the times are in minutes. Use ""0"" if you want to skip automatic clearance","MySQL Message Queue Cleanup - all the times are in minutes. Use ""0"" if you want to skip automatic clearance"
"Retry Messages In Progress After","Retry Messages In Progress After"
"Successful Messages Lifetime","Successful Messages Lifetime"
"Failed Messages Lifetime","Failed Messages Lifetime"
"New Messages Lifetime","New Messages Lifetime"
